node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
kdigo_stages_7day,0.5958795547485352,2022-08-08T23:02:29.450497,2022-08-08T23:02:30.048617,success,19688,1
abx_prescriptions_list,41.492494344711304,2022-08-08T23:44:51.470963,2022-08-08T23:45:32.966126,success,3761,1
adenosine_durations,0.06579113006591797,2022-08-08T23:45:32.966987,2022-08-08T23:45:33.035909,success,3761,1
age_histogram,0.24100399017333984,2022-08-08T23:45:33.037257,2022-08-08T23:45:33.281008,success,3761,1
angus,2.6821749210357666,2022-08-08T23:45:33.281477,2022-08-08T23:45:35.966090,success,3761,1
arterial_line_durations,0.14065289497375488,2022-08-08T23:45:35.966711,2022-08-08T23:45:36.109584,success,3761,1
auroc,0.13060474395751953,2022-08-08T23:45:36.110412,2022-08-08T23:45:36.243290,success,3761,1
basic_patient_info,0.07512187957763672,2022-08-08T23:45:36.243873,2022-08-08T23:45:36.321239,success,3761,1
blood_gas_first_day,0.21694064140319824,2022-08-08T23:45:36.321713,2022-08-08T23:45:36.540868,success,3761,1
bun,0.18969511985778809,2022-08-08T23:45:36.541427,2022-08-08T23:45:36.733572,success,3761,1
central_line_durations,0.1487414836883545,2022-08-08T23:45:36.734149,2022-08-08T23:45:36.885207,success,3761,1
code_status,0.17243742942810059,2022-08-08T23:45:36.886033,2022-08-08T23:45:37.060998,success,3761,1
colloid_bolus,0.24951481819152832,2022-08-08T23:45:37.061487,2022-08-08T23:45:37.313104,success,3761,1
crrt_durations,0.06623482704162598,2022-08-08T23:45:37.313797,2022-08-08T23:45:37.383770,success,3761,1
crystalloid_bolus,1.7761354446411133,2022-08-08T23:45:37.384938,2022-08-08T23:45:39.164328,success,3761,1
dobutamine_dose,2.3275840282440186,2022-08-08T23:45:39.165130,2022-08-08T23:45:41.495143,success,3761,1
dobutamine_durations,0.5326099395751953,2022-08-08T23:45:41.495970,2022-08-08T23:45:42.030962,success,3761,1
dopamine_dose,3.5491786003112793,2022-08-08T23:45:42.031805,2022-08-08T23:45:45.583690,success,3761,1
dopamine_durations,2.0005643367767334,2022-08-08T23:45:45.584401,2022-08-08T23:45:47.587347,success,3761,1
echo_data,0.0649724006652832,2022-08-08T23:45:47.588039,2022-08-08T23:45:47.656326,success,3761,1
elixhauser_ahrq_v37,1.752903699874878,2022-08-08T23:45:47.657200,2022-08-08T23:45:49.413371,success,3761,1
elixhauser_ahrq_v37_no_drg,0.5917069911956787,2022-08-08T23:45:49.414258,2022-08-08T23:45:50.008921,success,3761,1
elixhauser_quan,2.3916587829589844,2022-08-08T23:45:50.009505,2022-08-08T23:45:52.403341,success,3761,1
epinephrine_durations,1.4862873554229736,2022-08-08T23:45:52.404010,2022-08-08T23:45:53.893061,success,3761,1
explicit,0.2784409523010254,2022-08-08T23:45:53.893587,2022-08-08T23:45:54.174908,success,3761,1
ffp_transfusion,0.224808931350708,2022-08-08T23:45:54.175514,2022-08-08T23:45:54.976278,success,3761,1
gcs,0.1852877140045166,2022-08-08T23:45:54.977293,2022-08-08T23:45:55.166091,success,3761,1
gcs_first_day,0.13886237144470215,2022-08-08T23:45:55.166855,2022-08-08T23:45:55.308023,success,3761,1
glucose,0.1874985694885254,2022-08-08T23:45:55.308885,2022-08-08T23:45:55.497934,success,3761,1
hco,0.18925929069519043,2022-08-08T23:45:55.498597,2022-08-08T23:45:55.690134,success,3761,1
heart_rate,0.19733357429504395,2022-08-08T23:45:55.690736,2022-08-08T23:45:55.890436,success,3761,1
height,0.047861576080322266,2022-08-08T23:45:55.891038,2022-08-08T23:45:55.941166,success,3761,1
icd9agelimited,0.2716715335845947,2022-08-08T23:45:55.941502,2022-08-08T23:45:56.216077,success,3761,1
icd9count,0.0714879035949707,2022-08-08T23:45:56.216667,2022-08-08T23:45:56.292368,success,3761,1
icd9vagehistogram,0.19555044174194336,2022-08-08T23:45:56.293037,2022-08-08T23:45:56.490860,success,3761,1
icd9vicd9agelimited,0.38785338401794434,2022-08-08T23:45:56.491603,2022-08-08T23:45:56.881775,success,3761,1
icd9vicd9count,0.07911181449890137,2022-08-08T23:45:56.882607,2022-08-08T23:45:56.963942,success,3761,1
icustay_detail,0.5875594615936279,2022-08-08T23:45:56.992737,2022-08-08T23:45:57.582091,success,3761,1
icustay_times,0.16049838066101074,2022-08-08T23:45:57.582690,2022-08-08T23:45:57.745164,success,3761,1
isuprel_durations,0.05852007865905762,2022-08-08T23:45:57.745454,2022-08-08T23:45:57.806409,success,3761,1
kdigo_creatinine,0.6664736270904541,2022-08-08T23:45:57.807069,2022-08-08T23:45:58.476418,success,3761,1
labs_first_day,1.2824161052703857,2022-08-08T23:45:58.477077,2022-08-08T23:45:59.762916,success,3761,1
martin,1.0439300537109375,2022-08-08T23:45:59.763448,2022-08-08T23:46:00.809557,success,3761,1
milrinone_durations,1.198174238204956,2022-08-08T23:46:00.809835,2022-08-08T23:46:02.011353,success,3761,1
min_surviving_bp,0.24517369270324707,2022-08-08T23:46:02.012516,2022-08-08T23:46:02.260317,success,3761,1
mortality,0.2875998020172119,2022-08-08T23:46:02.261025,2022-08-08T23:46:02.550807,success,3761,1
neuroblock_dose,0.7388033866882324,2022-08-08T23:46:02.551382,2022-08-08T23:46:03.292453,success,3761,1
norepinephrine_durations,3.653118133544922,2022-08-08T23:46:03.293115,2022-08-08T23:46:06.948444,success,3761,1
number_of_patients,0.1060495376586914,2022-08-08T23:46:06.949073,2022-08-08T23:46:07.057436,success,3761,1
phenylephrine_dose,3.5860159397125244,2022-08-08T23:46:07.057744,2022-08-08T23:46:10.645876,success,3761,1
phenylephrine_durations,3.571014165878296,2022-08-08T23:46:10.646652,2022-08-08T23:46:14.219986,success,3761,1
pivoted_bg,0.14681482315063477,2022-08-08T23:46:14.220704,2022-08-08T23:46:14.369796,success,3761,1
pivoted_fio2,0.06030583381652832,2022-08-08T23:46:14.370587,2022-08-08T23:46:14.433682,success,3761,1
pivoted_gcs,0.05534815788269043,2022-08-08T23:46:14.434347,2022-08-08T23:46:14.493423,success,3761,1
pivoted_height,0.05587959289550781,2022-08-08T23:46:14.493816,2022-08-08T23:46:15.074160,success,3761,1
pivoted_icp,0.058882713317871094,2022-08-08T23:46:15.075248,2022-08-08T23:46:15.136871,success,3761,1
pivoted_invasive_lines,0.17475438117980957,2022-08-08T23:46:15.137492,2022-08-08T23:46:15.314974,success,3761,1
pivoted_lab,0.1220548152923584,2022-08-08T23:46:15.315701,2022-08-08T23:46:15.439983,success,3761,1
pivoted_rrt,0.3446791172027588,2022-08-08T23:46:15.440687,2022-08-08T23:46:15.787470,success,3761,1
pivoted_uo,3.8281240463256836,2022-08-08T23:46:15.817861,2022-08-08T23:46:19.648413,success,3761,1
pivoted_vital,0.051430463790893555,2022-08-08T23:46:19.649258,2022-08-08T23:46:19.703094,success,3761,1
potassium,0.1920313835144043,2022-08-08T23:46:19.703838,2022-08-08T23:46:19.897628,success,3761,1
rbc_transfusion,0.9243524074554443,2022-08-08T23:46:19.898020,2022-08-08T23:46:20.824708,success,3761,1
rr,0.17992472648620605,2022-08-08T23:46:20.825306,2022-08-08T23:46:21.007538,success,3761,1
rrt_first_day,1.576087474822998,2022-08-08T23:46:21.008171,2022-08-08T23:46:22.586525,success,3761,1
sbp,0.18152165412902832,2022-08-08T23:46:22.587177,2022-08-08T23:46:22.771081,success,3761,1
sodium,0.18370771408081055,2022-08-08T23:46:22.771693,2022-08-08T23:46:22.957601,success,3761,1
temp,0.18999433517456055,2022-08-08T23:46:22.958400,2022-08-08T23:46:23.150759,success,3761,1
uo,2.955594062805176,2022-08-08T23:46:23.151449,2022-08-08T23:46:26.109324,success,3761,1
urine_output,3.1771769523620605,2022-08-08T23:46:26.109884,2022-08-08T23:46:29.289527,success,3761,1
urine_output_first_day,3.057211399078369,2022-08-08T23:46:29.290158,2022-08-08T23:46:32.349580,success,3761,1
vasopressin_dose,1.0261390209197998,2022-08-08T23:46:32.350200,2022-08-08T23:46:33.378635,success,3761,1
vasopressin_durations,0.8715169429779053,2022-08-08T23:46:33.379366,2022-08-08T23:46:34.253128,success,3761,1
vasopressor_durations,8.26399302482605,2022-08-08T23:46:34.253643,2022-08-08T23:46:42.519986,success,3761,1
ventilation_classification,0.08685183525085449,2022-08-08T23:46:42.520619,2022-08-08T23:46:42.609642,success,3761,1
vitals_first_day,0.05841827392578125,2022-08-08T23:46:42.610288,2022-08-08T23:46:42.671532,success,3761,1
wbc,0.19518065452575684,2022-08-08T23:46:42.671970,2022-08-08T23:46:42.869646,success,3761,1
suspicion_of_infection,9.547265768051147,2022-08-08T23:46:42.870368,2022-08-08T23:46:52.420349,success,3761,1
blood_gas_first_day_arterial,0.05929923057556152,2022-08-08T23:46:52.421192,2022-08-08T23:46:52.484422,success,3761,1
height_first_day,0.14949321746826172,2022-08-08T23:46:52.485454,2022-08-08T23:46:52.637812,success,3761,1
weight_durations,0.06311655044555664,2022-08-08T23:46:52.638630,2022-08-08T23:46:52.704173,success,3761,1
weight_first_day,0.15001988410949707,2022-08-08T23:46:52.704790,2022-08-08T23:46:52.857580,success,3761,1
elixhauser_score_ahrq,0.12517833709716797,2022-08-08T23:46:52.858193,2022-08-08T23:46:52.985307,success,3761,1
elixhauser_score_quan,0.11200237274169922,2022-08-08T23:46:52.985807,2022-08-08T23:46:53.619137,success,3761,1
icustay_hours,0.4991903305053711,2022-08-08T23:46:53.619751,2022-08-08T23:46:54.121375,success,3761,1
meld,0.2906160354614258,2022-08-08T23:46:54.122108,2022-08-08T23:46:54.415375,success,3761,1
pivoted_bg_art,0.05454659461975098,2022-08-08T23:46:54.416002,2022-08-08T23:46:54.472922,success,3761,1
ventilation_durations,0.07999348640441895,2022-08-08T23:46:54.501446,2022-08-08T23:46:54.583918,success,3761,1
qsofa,0.18577218055725098,2022-08-08T23:46:54.584875,2022-08-08T23:46:54.772911,success,3761,1
sirs,0.1776134967803955,2022-08-08T23:46:54.773471,2022-08-08T23:46:54.953338,success,3761,1
epinephrine_dose,0.6170308589935303,2022-08-08T23:46:54.953875,2022-08-08T23:46:55.573207,success,3761,1
heightweight,0.12588882446289062,2022-08-08T23:46:55.573552,2022-08-08T23:46:55.701629,success,3761,1
kdigo_uo,423.4292244911194,2022-08-08T23:46:55.702258,2022-08-08T23:53:59.133818,success,3761,1
norepinephrine_dose,5.0357561111450195,2022-08-08T23:53:59.134526,2022-08-08T23:54:04.173497,success,3761,1
lods,0.4761083126068115,2022-08-08T23:54:04.174421,2022-08-08T23:54:04.653608,success,3761,1
mlods,0.3313591480255127,2022-08-08T23:54:04.654579,2022-08-08T23:54:04.988155,success,3761,1
sapsii,2.1358654499053955,2022-08-08T23:54:04.989154,2022-08-08T23:54:07.127786,success,3761,1
sofa,3.8223533630371094,2022-08-08T23:54:07.128673,2022-08-08T23:54:10.953216,success,3761,1
ventilation_first_day,0.16962361335754395,2022-08-08T23:54:10.953934,2022-08-08T23:54:11.126143,success,3761,1
kdigo_stages,8.384800434112549,2022-08-08T23:54:11.126924,2022-08-08T23:54:19.513711,success,3761,1
apsiii,4.371865510940552,2022-08-08T23:54:19.514266,2022-08-08T23:54:23.889043,success,3761,1
oasis,1.2380669116973877,2022-08-08T23:54:23.889845,2022-08-08T23:54:25.129959,success,3761,1
saps,0.6002874374389648,2022-08-08T23:54:25.130684,2022-08-08T23:54:25.733102,success,3761,1
kdigo_stages_48hr,0.693760871887207,2022-08-08T23:54:25.733751,2022-08-08T23:54:26.430074,success,3761,1
kdigo_stages_7day,0.5653882026672363,2022-08-08T23:54:26.431019,2022-08-08T23:54:26.998827,success,3761,1
abx_prescriptions_list,41.600873708724976,2022-08-11T06:46:47.656307,2022-08-11T06:47:29.259382,success,51194,1
adenosine_durations,0.11330294609069824,2022-08-11T06:47:29.260132,2022-08-11T06:47:29.376748,success,51194,1
age_histogram,0.3301084041595459,2022-08-11T06:47:29.378326,2022-08-11T06:47:29.711682,success,51194,1
angus,2.878833532333374,2022-08-11T06:47:29.712374,2022-08-11T06:47:32.593924,success,51194,1
arterial_line_durations,0.1547553539276123,2022-08-11T06:47:32.594748,2022-08-11T06:47:32.752239,success,51194,1
auroc,0.13242697715759277,2022-08-11T06:47:32.752885,2022-08-11T06:47:32.888041,success,51194,1
basic_patient_info,0.08569693565368652,2022-08-11T06:47:32.888610,2022-08-11T06:47:32.977043,success,51194,1
blood_gas_first_day,0.24422907829284668,2022-08-11T06:47:32.977749,2022-08-11T06:47:33.224750,success,51194,1
bun,0.22233271598815918,2022-08-11T06:47:33.225375,2022-08-11T06:47:33.450613,success,51194,1
central_line_durations,0.1623988151550293,2022-08-11T06:47:33.451248,2022-08-11T06:47:33.616483,success,51194,1
code_status,0.19353413581848145,2022-08-11T06:47:33.617200,2022-08-11T06:47:33.813393,success,51194,1
colloid_bolus,0.2925739288330078,2022-08-11T06:47:33.814221,2022-08-11T06:47:34.109016,success,51194,1
crrt_durations,0.05788087844848633,2022-08-11T06:47:34.109590,2022-08-11T06:47:34.170930,success,51194,1
crystalloid_bolus,2.0680618286132812,2022-08-11T06:47:34.172164,2022-08-11T06:47:36.242831,success,51194,1
dobutamine_dose,5.838389158248901,2022-08-11T06:47:36.243361,2022-08-11T06:47:42.084391,success,51194,1
dobutamine_durations,0.6151418685913086,2022-08-11T06:47:42.085310,2022-08-11T06:47:42.703120,success,51194,1
dopamine_dose,3.845838785171509,2022-08-11T06:47:42.704075,2022-08-11T06:47:46.552648,success,51194,1
dopamine_durations,2.31746768951416,2022-08-11T06:47:46.553377,2022-08-11T06:47:48.873272,success,51194,1
echo_data,0.055288076400756836,2022-08-11T06:47:48.873861,2022-08-11T06:47:48.932766,success,51194,1
elixhauser_ahrq_v37,2.031564474105835,2022-08-11T06:47:48.933855,2022-08-11T06:47:50.968306,success,51194,1
elixhauser_ahrq_v37_no_drg,0.6375701427459717,2022-08-11T06:47:50.969500,2022-08-11T06:47:51.609599,success,51194,1
elixhauser_quan,2.6179757118225098,2022-08-11T06:47:51.610271,2022-08-11T06:47:54.230270,success,51194,1
epinephrine_durations,1.61344313621521,2022-08-11T06:47:54.230645,2022-08-11T06:47:55.846271,success,51194,1
explicit,0.34627342224121094,2022-08-11T06:47:55.847072,2022-08-11T06:47:56.196158,success,51194,1
ffp_transfusion,0.28916263580322266,2022-08-11T06:47:56.197100,2022-08-11T06:47:57.029399,success,51194,1
gcs,0.25102686882019043,2022-08-11T06:47:57.030224,2022-08-11T06:47:57.283418,success,51194,1
gcs_first_day,0.24822187423706055,2022-08-11T06:47:57.284125,2022-08-11T06:47:57.535377,success,51194,1
glucose,0.2148115634918213,2022-08-11T06:47:57.536312,2022-08-11T06:47:57.753914,success,51194,1
hco,0.2418210506439209,2022-08-11T06:47:57.754768,2022-08-11T06:47:57.999266,success,51194,1
heart_rate,0.23172926902770996,2022-08-11T06:47:57.999880,2022-08-11T06:47:58.234376,success,51194,1
height,0.057198524475097656,2022-08-11T06:47:58.235140,2022-08-11T06:47:58.295739,success,51194,1
icd9agelimited,0.283358097076416,2022-08-11T06:47:58.296628,2022-08-11T06:47:58.582850,success,51194,1
icd9count,0.09030604362487793,2022-08-11T06:47:58.583248,2022-08-11T06:47:58.675388,success,51194,1
icd9vagehistogram,0.23011445999145508,2022-08-11T06:47:58.675687,2022-08-11T06:47:58.908773,success,51194,1
icd9vicd9agelimited,0.45767641067504883,2022-08-11T06:47:58.909410,2022-08-11T06:47:59.369432,success,51194,1
icd9vicd9count,0.08056211471557617,2022-08-11T06:47:59.370085,2022-08-11T06:47:59.453227,success,51194,1
icustay_detail,0.7500333786010742,2022-08-11T06:47:59.486674,2022-08-11T06:48:00.239656,success,51194,1
icustay_times,0.20656466484069824,2022-08-11T06:48:00.240477,2022-08-11T06:48:00.450814,success,51194,1
isuprel_durations,0.058234214782714844,2022-08-11T06:48:00.451409,2022-08-11T06:48:00.513198,success,51194,1
kdigo_creatinine,0.8191759586334229,2022-08-11T06:48:00.514289,2022-08-11T06:48:01.337151,success,51194,1
labs_first_day,1.4951057434082031,2022-08-11T06:48:01.337862,2022-08-11T06:48:02.835174,success,51194,1
martin,1.0129706859588623,2022-08-11T06:48:02.835608,2022-08-11T06:48:03.851062,success,51194,1
milrinone_durations,1.3549425601959229,2022-08-11T06:48:03.851381,2022-08-11T06:48:05.211100,success,51194,1
min_surviving_bp,0.24843406677246094,2022-08-11T06:48:05.212986,2022-08-11T06:48:05.464608,success,51194,1
mortality,0.31601643562316895,2022-08-11T06:48:05.465291,2022-08-11T06:48:05.783186,success,51194,1
neuroblock_dose,0.8318607807159424,2022-08-11T06:48:05.783458,2022-08-11T06:48:06.617934,success,51194,1
norepinephrine_durations,3.8457953929901123,2022-08-11T06:48:06.618904,2022-08-11T06:48:10.466739,success,51194,1
number_of_patients,0.13359880447387695,2022-08-11T06:48:10.467269,2022-08-11T06:48:10.603561,success,51194,1
phenylephrine_dose,4.556615829467773,2022-08-11T06:48:10.604373,2022-08-11T06:48:15.163450,success,51194,1
phenylephrine_durations,3.985304594039917,2022-08-11T06:48:15.164070,2022-08-11T06:48:19.151617,success,51194,1
pivoted_bg,0.1477344036102295,2022-08-11T06:48:19.152271,2022-08-11T06:48:19.303411,success,51194,1
pivoted_fio2,0.06511664390563965,2022-08-11T06:48:19.304591,2022-08-11T06:48:19.374255,success,51194,1
pivoted_gcs,0.05145668983459473,2022-08-11T06:48:19.375227,2022-08-11T06:48:19.431029,success,51194,1
pivoted_height,0.06541085243225098,2022-08-11T06:48:19.431521,2022-08-11T06:48:20.047222,success,51194,1
pivoted_icp,0.056688785552978516,2022-08-11T06:48:20.048219,2022-08-11T06:48:20.108824,success,51194,1
pivoted_invasive_lines,0.22470307350158691,2022-08-11T06:48:20.109225,2022-08-11T06:48:20.336458,success,51194,1
pivoted_lab,0.13396191596984863,2022-08-11T06:48:20.337323,2022-08-11T06:48:20.473716,success,51194,1
pivoted_rrt,0.38605761528015137,2022-08-11T06:48:20.474382,2022-08-11T06:48:20.862806,success,51194,1
pivoted_uo,4.0889551639556885,2022-08-11T06:48:20.891588,2022-08-11T06:48:24.983484,success,51194,1
pivoted_vital,0.06647014617919922,2022-08-11T06:48:24.984122,2022-08-11T06:48:25.053065,success,51194,1
potassium,0.2682607173919678,2022-08-11T06:48:25.053672,2022-08-11T06:48:25.324718,success,51194,1
rbc_transfusion,1.179272174835205,2022-08-11T06:48:25.325297,2022-08-11T06:48:26.506996,success,51194,1
rr,0.2876424789428711,2022-08-11T06:48:26.507548,2022-08-11T06:48:26.797582,success,51194,1
rrt_first_day,2.0727787017822266,2022-08-11T06:48:26.798099,2022-08-11T06:48:28.873675,success,51194,1
sbp,0.22309589385986328,2022-08-11T06:48:28.874350,2022-08-11T06:48:29.099687,success,51194,1
sodium,0.21039915084838867,2022-08-11T06:48:29.100373,2022-08-11T06:48:29.313528,success,51194,1
temp,0.23785138130187988,2022-08-11T06:48:29.314140,2022-08-11T06:48:29.555069,success,51194,1
uo,3.2065374851226807,2022-08-11T06:48:29.555535,2022-08-11T06:48:32.764272,success,51194,1
urine_output,3.495926856994629,2022-08-11T06:48:32.764833,2022-08-11T06:48:36.263105,success,51194,1
urine_output_first_day,3.3190598487854004,2022-08-11T06:48:36.263630,2022-08-11T06:48:39.585301,success,51194,1
vasopressin_dose,1.417372703552246,2022-08-11T06:48:39.585987,2022-08-11T06:48:41.006568,success,51194,1
vasopressin_durations,0.995208740234375,2022-08-11T06:48:41.007566,2022-08-11T06:48:42.005793,success,51194,1
vasopressor_durations,10.208065271377563,2022-08-11T06:48:42.006387,2022-08-11T06:48:52.217186,success,51194,1
ventilation_classification,0.30759549140930176,2022-08-11T06:48:52.217995,2022-08-11T06:48:52.528199,success,51194,1
vitals_first_day,0.07711648941040039,2022-08-11T06:48:52.529156,2022-08-11T06:48:52.610427,success,51194,1
wbc,0.24007678031921387,2022-08-11T06:48:52.610889,2022-08-11T06:48:52.853783,success,51194,1
suspicion_of_infection,10.769917011260986,2022-08-11T06:48:52.855224,2022-08-11T06:49:03.627853,success,51194,1
blood_gas_first_day_arterial,0.06284952163696289,2022-08-11T06:49:03.628861,2022-08-11T06:49:03.693854,success,51194,1
height_first_day,0.17135024070739746,2022-08-11T06:49:03.695234,2022-08-11T06:49:03.871132,success,51194,1
weight_durations,0.06316089630126953,2022-08-11T06:49:03.871679,2022-08-11T06:49:03.937611,success,51194,1
weight_first_day,0.20404386520385742,2022-08-11T06:49:03.938388,2022-08-11T06:49:04.145689,success,51194,1
elixhauser_score_ahrq,0.12066769599914551,2022-08-11T06:49:04.146339,2022-08-11T06:49:04.269875,success,51194,1
elixhauser_score_quan,0.1333606243133545,2022-08-11T06:49:04.270400,2022-08-11T06:49:05.005135,success,51194,1
icustay_hours,0.5253636837005615,2022-08-11T06:49:05.005893,2022-08-11T06:49:05.533630,success,51194,1
meld,0.3527400493621826,2022-08-11T06:49:05.534161,2022-08-11T06:49:05.889325,success,51194,1
pivoted_bg_art,0.05991029739379883,2022-08-11T06:49:05.889928,2022-08-11T06:49:05.952243,success,51194,1
ventilation_durations,0.08054280281066895,2022-08-11T06:49:05.985889,2022-08-11T06:49:06.068639,success,51194,1
qsofa,0.194260835647583,2022-08-11T06:49:06.069489,2022-08-11T06:49:06.266545,success,51194,1
sirs,0.21450138092041016,2022-08-11T06:49:06.267104,2022-08-11T06:49:06.485531,success,51194,1
epinephrine_dose,0.7199623584747314,2022-08-11T06:49:06.486428,2022-08-11T06:49:07.209611,success,51194,1
heightweight,0.14165854454040527,2022-08-11T06:49:07.210265,2022-08-11T06:49:07.355029,success,51194,1
kdigo_uo,392.4378685951233,2022-08-11T06:49:07.355592,2022-08-11T06:55:39.796894,success,51194,1
norepinephrine_dose,6.2141618728637695,2022-08-11T06:55:39.798086,2022-08-11T06:55:46.015008,success,51194,1
lods,0.3277425765991211,2022-08-11T06:55:46.015831,2022-08-11T06:55:46.346271,success,51194,1
mlods,0.2650492191314697,2022-08-11T06:55:46.347102,2022-08-11T06:55:46.614922,success,51194,1
sapsii,2.2739174365997314,2022-08-11T06:55:46.615769,2022-08-11T06:55:48.892024,success,51194,1
sofa,4.314727783203125,2022-08-11T06:55:48.892727,2022-08-11T06:55:53.209792,success,51194,1
ventilation_first_day,0.14301824569702148,2022-08-11T06:55:53.210337,2022-08-11T06:55:53.355778,success,51194,1
kdigo_stages,8.682996034622192,2022-08-11T06:55:53.356268,2022-08-11T06:56:02.042014,success,51194,1
apsiii,4.519296169281006,2022-08-11T06:56:02.042562,2022-08-11T06:56:06.564426,success,51194,1
oasis,1.5981090068817139,2022-08-11T06:56:06.565186,2022-08-11T06:56:08.165300,success,51194,1
saps,0.7446718215942383,2022-08-11T06:56:08.166180,2022-08-11T06:56:08.913790,success,51194,1
kdigo_stages_48hr,0.6966066360473633,2022-08-11T06:56:08.914362,2022-08-11T06:56:09.612606,success,51194,1
kdigo_stages_7day,0.52884840965271,2022-08-11T06:56:09.613354,2022-08-11T06:56:10.144498,success,51194,1
abx_prescriptions_list,33.068013429641724,2022-08-11T18:38:57.994797,2022-08-11T18:39:31.064805,success,58775,1
adenosine_durations,0.06505918502807617,2022-08-11T18:39:31.065344,2022-08-11T18:39:31.132886,success,58775,1
age_histogram,0.23401522636413574,2022-08-11T18:39:31.133407,2022-08-11T18:39:31.369741,success,58775,1
angus,2.381516695022583,2022-08-11T18:39:31.370770,2022-08-11T18:39:33.755013,success,58775,1
arterial_line_durations,0.16259288787841797,2022-08-11T18:39:33.755697,2022-08-11T18:39:33.920759,success,58775,1
auroc,0.11962342262268066,2022-08-11T18:39:33.921560,2022-08-11T18:39:34.043769,success,58775,1
basic_patient_info,0.07989692687988281,2022-08-11T18:39:34.044172,2022-08-11T18:39:34.127248,success,58775,1
blood_gas_first_day,0.20630455017089844,2022-08-11T18:39:34.128426,2022-08-11T18:39:34.336617,success,58775,1
bun,0.19365239143371582,2022-08-11T18:39:34.337227,2022-08-11T18:39:34.533715,success,58775,1
central_line_durations,0.15519928932189941,2022-08-11T18:39:34.534334,2022-08-11T18:39:34.691704,success,58775,1
code_status,0.16311120986938477,2022-08-11T18:39:34.692415,2022-08-11T18:39:34.857248,success,58775,1
colloid_bolus,0.19877409934997559,2022-08-11T18:39:34.857961,2022-08-11T18:39:35.059631,success,58775,1
crrt_durations,0.06253457069396973,2022-08-11T18:39:35.060165,2022-08-11T18:39:35.125278,success,58775,1
crystalloid_bolus,1.4605066776275635,2022-08-11T18:39:35.126053,2022-08-11T18:39:36.588427,success,58775,1
dobutamine_dose,0.5350768566131592,2022-08-11T18:39:36.589067,2022-08-11T18:39:37.126458,success,58775,1
dobutamine_durations,0.5827112197875977,2022-08-11T18:39:37.127282,2022-08-11T18:39:37.712891,success,58775,1
dopamine_dose,2.281285524368286,2022-08-11T18:39:37.713646,2022-08-11T18:39:39.997367,success,58775,1
dopamine_durations,2.1441643238067627,2022-08-11T18:39:39.998143,2022-08-11T18:39:42.144450,success,58775,1
echo_data,0.06362485885620117,2022-08-11T18:39:42.144932,2022-08-11T18:39:42.210757,success,58775,1
elixhauser_ahrq_v37,1.8165607452392578,2022-08-11T18:39:42.211429,2022-08-11T18:39:44.032135,success,58775,1
elixhauser_ahrq_v37_no_drg,0.5466604232788086,2022-08-11T18:39:44.032928,2022-08-11T18:39:44.582638,success,58775,1
elixhauser_quan,2.0055880546569824,2022-08-11T18:39:44.583467,2022-08-11T18:39:46.591655,success,58775,1
epinephrine_durations,1.433603048324585,2022-08-11T18:39:46.592382,2022-08-11T18:39:48.028318,success,58775,1
explicit,0.30360960960388184,2022-08-11T18:39:48.028760,2022-08-11T18:39:48.334461,success,58775,1
ffp_transfusion,0.2436082363128662,2022-08-11T18:39:48.334994,2022-08-11T18:39:49.240128,success,58775,1
gcs,0.21370553970336914,2022-08-11T18:39:49.240987,2022-08-11T18:39:49.456643,success,58775,1
gcs_first_day,0.12847185134887695,2022-08-11T18:39:49.456945,2022-08-11T18:39:49.587260,success,58775,1
glucose,0.21205544471740723,2022-08-11T18:39:49.588083,2022-08-11T18:39:49.802785,success,58775,1
hco,0.19418668746948242,2022-08-11T18:39:49.803388,2022-08-11T18:39:49.999818,success,58775,1
heart_rate,0.19818758964538574,2022-08-11T18:39:50.000316,2022-08-11T18:39:50.200459,success,58775,1
height,0.04974079132080078,2022-08-11T18:39:50.200984,2022-08-11T18:39:50.253129,success,58775,1
icd9agelimited,0.2671680450439453,2022-08-11T18:39:50.253549,2022-08-11T18:39:50.523031,success,58775,1
icd9count,0.07179665565490723,2022-08-11T18:39:50.523726,2022-08-11T18:39:50.597271,success,58775,1
icd9vagehistogram,0.1936039924621582,2022-08-11T18:39:50.597845,2022-08-11T18:39:50.793288,success,58775,1
icd9vicd9agelimited,0.4054734706878662,2022-08-11T18:39:50.793929,2022-08-11T18:39:51.201358,success,58775,1
icd9vicd9count,0.08654642105102539,2022-08-11T18:39:51.202000,2022-08-11T18:39:51.290898,success,58775,1
icustay_detail,0.6205461025238037,2022-08-11T18:39:51.375711,2022-08-11T18:39:51.998434,success,58775,1
icustay_times,0.22301411628723145,2022-08-11T18:39:51.998960,2022-08-11T18:39:52.224604,success,58775,1
isuprel_durations,0.0636749267578125,2022-08-11T18:39:52.225090,2022-08-11T18:39:52.291246,success,58775,1
kdigo_creatinine,0.7242262363433838,2022-08-11T18:39:52.291770,2022-08-11T18:39:53.017328,success,58775,1
labs_first_day,1.4352471828460693,2022-08-11T18:39:53.018062,2022-08-11T18:39:54.455327,success,58775,1
martin,0.9324791431427002,2022-08-11T18:39:54.455957,2022-08-11T18:39:55.391092,success,58775,1
milrinone_durations,0.9815189838409424,2022-08-11T18:39:55.391761,2022-08-11T18:39:56.375089,success,58775,1
